Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
Associato,ZAVATTERO Irene Giuseppina,F,TRENTO,,M-FIL/08,11/C5,Lettere e Filosofia,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ZAVETTIERI Giovanna Giulia,F,"ROMA ""Tor Vergata""",,M-GGR/01,11/B1,"STORIA, PATRIMONIO CULTURALE, FORMAZIONE E SOCIETÀ",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,ZAZZARA Gilda,F,"""Ca' Foscari"" VENEZIA",,M-STO/04,11/A3,Studi Umanistici,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,ZECCA Luisa,F,MILANO-BICOCCA,,M-PED/03,11/D2,"SCIENZE UMANE PER LA FORMAZIONE ""RICCARDO MASSA""",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,ZEDDA Michele,M,CAGLIARI,,M-PED/01,11/D1,"Pedagogia, Psicologia, Filosofia",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,ZELLI Arnaldo,M,"ROMA ""Foro Italico""",,M-PSI/01,11/E1,"SCIENZE MOTORIE, UMANE E DELLA SALUTE",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,ZENNARO Alessandro,M,TORINO,,M-PSI/07,11/E4,Psicologia,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,ZERILLI Filippo Massimo,M,CAGLIARI,,M-DEA/01,11/A5,Scienze Politiche e Sociali,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,ZHOK Andrea,M,MILANO,,M-FIL/03,11/C3,"Filosofia ""Piero Martinetti""",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,ZIGLIOLI Bruno,M,PAVIA,,M-STO/04,11/A3,SCIENZE POLITICHE E SOCIALI,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ZILIO Federico,M,PADOVA,,M-FIL/03,11/C3,"FILOSOFIA, SOCIOLOGIA, PEDAGOGIA E PSICOLOGIA APPLICATA (FISPPA)",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,ZILLI Sergio,M,TRIESTE,,M-GGR/01,11/B1,Studi Umanistici,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,ZINGALE Salvatore,M,Politecnico di MILANO,,M-FIL/05,11/C4,Design,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ZINGARO Vincenzo,M,FIRENZE,,M-FIL/04,11/C4,LETTERE E FILOSOFIA (DILEF),2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ZINI Andrea,M,Libera Università di BOLZANO,Scienze della Formazione,M-PED/04,11/D2,Non disponibile,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),ZINI Paola,F,Cattolica del Sacro Cuore,Scienze della Formazione,M-PED/01,11/D1,Non disponibile,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,ZINN Dorothy Louise,F,Libera Università di BOLZANO,Scienze della Formazione,M-DEA/01,11/A5,FACOLTA' DI SCIENZE DELLA FORMAZIONE,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,ZINNI Maurizio,M,"ROMA ""La Sapienza""",,M-STO/04,11/A3,Scienze politiche,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ZINZANI Andrea,M,BOLOGNA,,M-GGR/01,11/B1,STORIA CULTURE CIVILTÀ,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,ZIPOLI CAIANI Silvano,M,FIRENZE,,M-FIL/01,11/C1,Lettere e Filosofia (DILEF),2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,ZITO Eugenio,M,Napoli Federico II,,M-DEA/01,11/A5,Scienze Sociali,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),ZITO Margherita,F,IULM - MILANO,Comunicazione,M-PSI/06,11/E3,"BUSINESS, LAW, ECONOMICS AND CONSUMER BEHAVIOUR -BUSINESS, DIRITTO, ECONOMIA E CONSUMI",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,ZITO Paola,F,"CAMPANIA - ""L. VANVITELLI""",,M-STO/08,11/A4,LETTERE E BENI CULTURALI (DiLBEC),2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,ZIZIOLI Elena,F,ROMA TRE,,M-PED/01,11/D1,Scienze della Formazione,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,ZOCCA Elena,F,"ROMA ""La Sapienza""",,M-STO/07,11/A4,Storia Antropologia Religioni Arte Spettacolo,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,ZOGMAISTER Cristina,F,MILANO-BICOCCA,,M-PSI/03,11/E1,PSICOLOGIA,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,ZOLA Lia Emilia,F,TORINO,,M-DEA/01,11/A5,Lingue e letterature straniere e culture moderne,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,ZOLETTO Davide,M,UDINE,,M-PED/01,11/D1,"Lingue e Letterature, Comunicazione, Formazione e Società",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),ZOLLO Iolanda,F,SALERNO,,M-PED/03,11/D2,"SCIENZE UMANE, FILOSOFICHE E DELLA FORMAZIONE",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore,ZONCA Paola,F,TORINO,,M-PED/01,11/D1,Filosofia e scienze dell'educazione,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,ZORZI Andrea,M,FIRENZE,,M-STO/01,11/A1,"Storia, Archeologia, Geografia, Arte e Spettacolo (SAGAS)",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ZORZI Eleonora,F,PADOVA,,M-PED/03,11/D2,"FILOSOFIA, SOCIOLOGIA, PEDAGOGIA E PSICOLOGIA APPLICATA (FISPPA)",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ZORZI Federico,M,SASSARI,,M-PSI/08,11/E4,SCIENZE BIOMEDICHE,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,ZORZI Marco,M,PADOVA,,M-PSI/01,11/E1,PSICOLOGIA GENERALE - DPG,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,ZUCAL Silvano,M,TRENTO,,M-FIL/01,11/C1,Lettere e Filosofia,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,ZUCCA Diego,M,SASSARI,,M-FIL/07,11/C5,"Storia, Scienze dell'Uomo e della Formazione",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,ZUCCA Fabio,M,INSUBRIA,,M-STO/04,11/A3,Scienze Umane e dell'Innovazione per il Territorio,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ZUCCARINI Mariagrazia,F,BOLOGNA,,M-PSI/04,11/E2,"SCIENZE DELL'EDUCAZIONE ""GIOVANNI MARIA BERTIN""",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,ZUCCHERMAGLIO Cristina,F,"ROMA ""La Sapienza""",,M-PSI/05,11/E3,Psicologia dei processi di sviluppo e socializzazione,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,ZUCCHI Alessandro,M,MILANO,,M-FIL/05,11/C4,"Filosofia ""Piero Martinetti""",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,ZUCCHINI Stefania,F,PERUGIA,,M-STO/01,11/A1,"LETTERE - Lingue, letterature e civiltà antiche e moderne",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,ZUCCO Gesualdo,M,PADOVA,,M-PSI/01,11/E1,"FILOSOFIA, SOCIOLOGIA, PEDAGOGIA E PSICOLOGIA APPLICATA (FISPPA)",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,ZUCCOLI Franca Giuliana Maria Antonia,F,MILANO-BICOCCA,,M-PED/03,11/D2,"SCIENZE UMANE PER LA FORMAZIONE ""RICCARDO MASSA""",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),ZUCCOLIN Gabriella,F,PAVIA,,M-FIL/08,11/C5,STUDI UMANISTICI,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),ZUFFIANO' Antonio,M,"ROMA ""La Sapienza""",,M-PSI/01,11/E1,PSICOLOGIA,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ZUFFRANO Annafelicia,F,BOLOGNA,,M-STO/09,11/A4,FILOLOGIA CLASSICA E ITALIANISTICA,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,ZURLO Maria Clelia,F,Napoli Federico II,,M-PSI/07,11/E4,Scienze Politiche,2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,ZURLONI Valentino,M,MILANO-BICOCCA,,M-PSI/01,11/E1,"SCIENZE UMANE PER LA FORMAZIONE ""RICCARDO MASSA""",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Associato,ZURRU Antioco Luigi,M,CAGLIARI,,M-PED/03,11/D2,"Lettere, Lingue e Beni Culturali",2022,"11 - Scienze storiche, filosofiche, pedagogiche e psicologiche"
Ordinario,ABATANGELO Chiara,F,PADOVA,,IUS/01,12/A1,DIRITTO PRIVATO E CRITICA DEL DIRITTO (DPCD),2022,12 - Scienze giuridiche
Ricercatore,ABBAGNANO TRIONE Andrea,M,MOLISE,,IUS/17,12/G1,Giuridico,2022,12 - Scienze giuridiche
Associato,ABBAMONTE Mirko,M,"LUM ""Giuseppe Degennaro""",,IUS/15,12/F1,SCIENZE GIURIDICHE E DELL'IMPRESA,2022,12 - Scienze giuridiche
Ordinario,ABBAMONTE Orazio,M,"CAMPANIA - ""L. VANVITELLI""",,IUS/19,12/H2,GIURISPRUDENZA,2022,12 - Scienze giuridiche
Associato,ABBONDANTE Fulvia,F,Napoli Federico II,,IUS/09,12/C1,Giurisprudenza,2022,12 - Scienze giuridiche
Ordinario,ABIGNENTE Angelo,M,Napoli Federico II,,IUS/20,12/H3,Giurisprudenza,2022,12 - Scienze giuridiche
Ordinario,ABRIANI Niccolo',M,FIRENZE,,IUS/04,12/B1,Scienze Giuridiche (DSG),2022,12 - Scienze giuridiche
Associato,ABU AWWAD Amal,F,"Univ. Telematica ""E-CAMPUS""",Giurisprudenza,IUS/04,12/B1,DIPARTIMENTO E-CAMPUS,2022,12 - Scienze giuridiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ABU SALEM Miriam,F,"CAMPANIA - ""L. VANVITELLI""",,IUS/11,12/C2,GIURISPRUDENZA,2022,12 - Scienze giuridiche
Ordinario,ABUKAR HAYO Ali,M,UNICUSANO - Telematica Roma,Giurisprudenza,IUS/17,12/G1,"SCIENZE POLITICHE, GIURIDICHE E SOCIOLOGICHE",2022,12 - Scienze giuridiche
Ordinario,ACCETTELLA Francesco,M,CHIETI-PESCARA,,IUS/05,12/E3,Scienze giuridiche e sociali,2022,12 - Scienze giuridiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ACCETTURA Barbara,F,SALENTO,,IUS/10,12/D1,SCIENZE GIURIDICHE,2022,12 - Scienze giuridiche
Ordinario,ACCONCI Pia,F,TERAMO,,IUS/13,12/E1,FACOLTA' DI SCIENZE DELLA COMUNICAZIONE,2022,12 - Scienze giuridiche
Associato,ACCORDINO Patrizia,F,MESSINA,,IUS/12,12/D2,Scienze Politiche e Giuridiche,2022,12 - Scienze giuridiche
Associato confermato,ACETO DI CAPRIGLIA Salvatore,M,"""Parthenope"" di NAPOLI",,IUS/02,12/E2,GIURISPRUDENZA,2022,12 - Scienze giuridiche
Associato,ACHILLE Davide,M,PIEMONTE ORIENTALE,,IUS/01,12/A1,Studi per l'Economia e l'Impresa,2022,12 - Scienze giuridiche
Associato,ACOCELLA Carla,F,Napoli Federico II,,IUS/10,12/D1,Giurisprudenza,2022,12 - Scienze giuridiche
Straordinario tempo determinato,ACOCELLA Giuseppe,M,"Univ. Telematica ""GIUSTINO FORTUNATO""",Giurisprudenza,IUS/20,12/H3,UNIVERSITA' TELEMATICA GIUSTINO FORTUNATO,2022,12 - Scienze giuridiche
Ricercatore,ACQUAROLI Roberto,M,MACERATA,,IUS/17,12/G1,Giurisprudenza,2022,12 - Scienze giuridiche
Ordinario,ACQUARONE Giovanni,M,GENOVA,,IUS/10,12/D1,Giurisprudenza,2022,12 - Scienze giuridiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),ADAMO Erica,F,PARMA,,IUS/01,12/A1,SCIENZE ECONOMICHE E AZIENDALI,2022,12 - Scienze giuridiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),ADAMO Ugo,M,della CALABRIA,,IUS/09,12/C1,"ECONOMIA, STATISTICA E FINANZA ""GIOVANNI ANANIA"" - DESF",2022,12 - Scienze giuridiche
Associato,ADDANTE Adriana,F,FOGGIA,,IUS/01,12/A1,"ECONOMIA, MANAGEMENT E TERRITORIO",2022,12 - Scienze giuridiche
Ordinario,ADDIS Fabio,M,"ROMA ""La Sapienza""",,IUS/01,12/A1,Diritto ed economia delle attività produttive,2022,12 - Scienze giuridiche
Ricercatore,ADEZATI Giovanni,M,Urbino Carlo Bo,,IUS/01,12/A1,Giurisprudenza (DiGiur),2022,12 - Scienze giuridiche
Ordinario,ADINOLFI Adelina,F,FIRENZE,,IUS/14,12/E4,Scienze Giuridiche (DSG),2022,12 - Scienze giuridiche
Ordinario,ADINOLFI Giovanna,F,MILANO,,IUS/13,12/E1,"Studi internazionali, giuridici e storico-politici",2022,12 - Scienze giuridiche
Ordinario,ADIUTORI Anna Rosa,F,"ROMA ""La Sapienza""",,IUS/04,12/B1,Diritto ed economia delle attività produttive,2022,12 - Scienze giuridiche
Ordinario,ADORNO Rossano Ivan,M,SALENTO,,IUS/16,12/G2,Scienze Umane e Sociali,2022,12 - Scienze giuridiche
Associato,AFFERNI Giorgio,M,GENOVA,,IUS/01,12/A1,Giurisprudenza,2022,12 - Scienze giuridiche
Ordinario,AGNATI Ulrico,M,Urbino Carlo Bo,,IUS/18,12/H1,"Economia, Società, Politica (DESP)",2022,12 - Scienze giuridiche
Ordinario,AGOSTA Stefano,M,MESSINA,,IUS/08,12/C1,Giurisprudenza,2022,12 - Scienze giuridiche
Associato,AGOSTINELLI Benedetta,F,ROMA TRE,,IUS/01,12/A1,Scienze Politiche,2022,12 - Scienze giuridiche
Ricercatore,AGOSTINI Chiara,F,FERRARA,,IUS/03,12/E3,Giurisprudenza,2022,12 - Scienze giuridiche
Ricercatore,AGOSTINO Rosa Maria,F,SALERNO,,IUS/04,12/B1,Scienze Aziendali - Management & Innovation Systems,2022,12 - Scienze giuridiche
Associato,AGRIFOGLIO Giangabriele,M,PALERMO,,IUS/01,12/A1,Scienze Politiche e delle Relazioni Internazionali,2022,12 - Scienze giuridiche
Associato,AGRUSTI Giovanni,M,SALERNO,,IUS/04,12/B1,Scienze Economiche e Statistiche,2022,12 - Scienze giuridiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),AGSTNER Peter,M,Libera Università di BOLZANO,Economia,IUS/04,12/B1,Non disponibile,2022,12 - Scienze giuridiche
Ordinario,AICARDI Nicola,M,BOLOGNA,,IUS/10,12/D1,Scienze Giuridiche,2022,12 - Scienze giuridiche
Associato,AIELLO Marco Maria,M,TORINO,,IUS/04,12/B1,Management,2022,12 - Scienze giuridiche
Associato confermato,AIMERITO Francesco,M,PIEMONTE ORIENTALE,,IUS/19,12/H2,Sviluppo Sostenibile e la Transizione Ecologica,2022,12 - Scienze giuridiche
Ordinario,AIMO Mariapaola,F,TORINO,,IUS/07,12/B2,Giurisprudenza,2022,12 - Scienze giuridiche
Ordinario,AINIS Michele,M,ROMA TRE,,IUS/09,12/C1,Scienze Politiche,2022,12 - Scienze giuridiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),AIUTI Valerio,M,"ROMA ""La Sapienza""",,IUS/16,12/G2,STUDI GIURIDICI ED ECONOMICI,2022,12 - Scienze giuridiche
Ordinario,AJANI Gianmaria,M,TORINO,,IUS/02,12/E2,"Interateneo di scienze, progetto e politiche del territorio",2022,12 - Scienze giuridiche
Ordinario,AL MUREDEN Enrico,M,BOLOGNA,,IUS/01,12/A1,Scienze Giuridiche,2022,12 - Scienze giuridiche
Associato,ALABRESE Mariagrazia,F,Scuola Superiore Sant'Anna,,IUS/03,12/E3,"Istituto Diritto, Politica e Sviluppo (DIRPOLIS)",2022,12 - Scienze giuridiche
Associato,ALAGNA Rocco,M,PADOVA,,IUS/17,12/G1,"DIRITTO PUBBLICO, INTERNAZIONALE E COMUNITARIO-DiPIC",2022,12 - Scienze giuridiche
Ordinario,ALAIMO Anna Maria,F,CATANIA,,IUS/07,12/B2,Giurisprudenza,2022,12 - Scienze giuridiche
Associato confermato,ALBANESE Alessandra Serenella,F,FIRENZE,,IUS/10,12/D1,Scienze Giuridiche (DSG),2022,12 - Scienze giuridiche
Associato confermato,ALBANESE Antonio,M,BOLOGNA,,IUS/01,12/A1,Scienze Giuridiche,2022,12 - Scienze giuridiche
Ordinario,ALBANESE Antonio,M,Cattolica del Sacro Cuore,Giurisprudenza,IUS/01,12/A1,SCIENZE GIURIDICHE - SEDE MILANO,2022,12 - Scienze giuridiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),ALBANESE Rocco Alessio,M,PIEMONTE ORIENTALE,,IUS/01,12/A1,"GIURISPRUDENZA E SCIENZE POLITICHE, ECONOMICHE E SOCIALI",2022,12 - Scienze giuridiche
Associato,ALBANESI Enrico,M,GENOVA,,IUS/08,12/C1,Giurisprudenza,2022,12 - Scienze giuridiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),ALBERICO Andrea,M,Napoli Federico II,,IUS/17,12/G1,GIURISPRUDENZA,2022,12 - Scienze giuridiche
Associato,ALBERTI Anna,F,SASSARI,,IUS/09,12/C1,Giurisprudenza,2022,12 - Scienze giuridiche
Associato,ALBERTI Jacopo Francesco,M,FERRARA,,IUS/14,12/E4,Giurisprudenza,2022,12 - Scienze giuridiche
Associato,ALBERTINI Francesco Vincenzo,M,MILANO,,IUS/12,12/D2,"Scienze giuridiche ""Cesare Beccaria""",2022,12 - Scienze giuridiche
Ordinario,ALBI Pasqualino,M,PISA,,IUS/07,12/B2,GIURISPRUDENZA,2022,12 - Scienze giuridiche
Ricercatore,ALBINO Luca,M,della CALABRIA,,IUS/09,12/C1,Scienze Aziendali e Giuridiche- DiScAG,2022,12 - Scienze giuridiche
Associato confermato,ALDROVANDI Paolo,M,MILANO-BICOCCA,,IUS/17,12/G1,SCIENZE ECONOMICO-AZIENDALI E DIRITTO PER L'ECONOMIA,2022,12 - Scienze giuridiche
Ordinario,ALEO Salvatore Carmelo,M,CATANIA,,IUS/17,12/G1,Scienze Politiche e Sociali,2022,12 - Scienze giuridiche
Ordinario,ALES Edoardo,M,"""Parthenope"" di NAPOLI",,IUS/07,12/B2,SCIENZE ECONOMICHE GIURIDICHE INFORMATICHE E MOTORIE,2022,12 - Scienze giuridiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),ALESCI Teresa,F,"CAMPANIA - ""L. VANVITELLI""",,IUS/16,12/G2,GIURISPRUDENZA,2022,12 - Scienze giuridiche
Ordinario,ALESSANDRI' Sergio Rosario,M,BARI,,IUS/18,12/H1,Giurisprudenza,2022,12 - Scienze giuridiche
Ordinario,ALESSI Cristina,F,BRESCIA,,IUS/07,12/B2,GIURISPRUDENZA,2022,12 - Scienze giuridiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ALFANO Gianfranco,M,Napoli Federico II,,IUS/04,12/B1,"ECONOMIA, MANAGEMENT, ISTITUZIONI",2022,12 - Scienze giuridiche
Associato,ALFANO Roberta Antonietta Giuseppina,F,Napoli Federico II,,IUS/12,12/D2,Giurisprudenza,2022,12 - Scienze giuridiche
Ordinario,ALGOSTINO Alessandra,F,TORINO,,IUS/08,12/C1,Giurisprudenza,2022,12 - Scienze giuridiche
Associato confermato,ALI' Antonino,M,TRENTO,,IUS/13,12/E1,Facoltà di Giurisprudenza,2022,12 - Scienze giuridiche
Ricercatore,ALIBERTI Cristiano,M,ROMA TRE,,IUS/21,12/E2,Scienze Politiche,2022,12 - Scienze giuridiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),ALIBRANDI Alfonso,M,ROMA TRE,,IUS/19,12/H2,GIURISPRUDENZA,2022,12 - Scienze giuridiche
Ordinario,ALICINO Francesco,M,"LUM ""Giuseppe Degennaro""",,IUS/11,12/C2,SCIENZE GIURIDICHE E DELL'IMPRESA,2022,12 - Scienze giuridiche
Associato,ALLAMPRESE Andrea,M,MODENA e REGGIO EMILIA,,IUS/07,12/B2,Giurisprudenza,2022,12 - Scienze giuridiche
Ricercatore,ALLECA Giuseppe Paolo,M,SASSARI,,IUS/04,12/B1,Scienze Economiche e Aziendali,2022,12 - Scienze giuridiche
Associato,ALLEGRI Maria Romana,F,"ROMA ""La Sapienza""",,IUS/09,12/C1,Comunicazione e ricerca sociale,2022,12 - Scienze giuridiche
Ordinario,ALLENA Marco,M,Cattolica del Sacro Cuore,Economia e Giurisprudenza,IUS/12,12/D2,SCIENZE GIURIDICHE,2022,12 - Scienze giuridiche
Associato,ALLENA Miriam,F,Bocconi MILANO,Economia,IUS/10,12/D1,STUDI GIURIDICI,2022,12 - Scienze giuridiche
Ricercatore,ALOISIO Salvatore,M,MODENA e REGGIO EMILIA,,IUS/09,12/C1,Economia 'Marco Biagi',2022,12 - Scienze giuridiche
Associato,ALONZI Fabio,M,"Univ. Telematica ""E-CAMPUS""",Giurisprudenza,IUS/16,12/G2,DIPARTIMENTO E-CAMPUS,2022,12 - Scienze giuridiche
Straordinario tempo determinato,ALPA Piero Guido,M,Univ. Studi GUGLIELMO MARCONI - Telematica,Giurisprudenza,IUS/01,12/A1,SCIENZE GIURIDICHE E POLITICHE,2022,12 - Scienze giuridiche
Associato,ALPINI Arianna,F,MACERATA,,IUS/01,12/A1,Giurisprudenza,2022,12 - Scienze giuridiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),ALTIMARI Mirko,M,Cattolica del Sacro Cuore,Economia,IUS/07,12/B2,Non disponibile,2022,12 - Scienze giuridiche
Associato confermato,ALUFFI Roberta,F,TORINO,,IUS/02,12/E2,Giurisprudenza,2022,12 - Scienze giuridiche
Ricercatore,ALUNNO ROSSETTI Franco,M,PERUGIA,,IUS/19,12/H2,GIURISPRUDENZA,2022,12 - Scienze giuridiche
Ordinario,ALVAZZI DEL FRATE Paolo,M,ROMA TRE,,IUS/19,12/H2,Giurisprudenza,2022,12 - Scienze giuridiche
Ordinario,ALVINO Ilario,M,"ROMA ""La Sapienza""",,IUS/07,12/B2,Scienze giuridiche,2022,12 - Scienze giuridiche
Ordinario,ALVISI Chiara,F,BOLOGNA,,IUS/01,12/A1,Scienze Politiche e Sociali,2022,12 - Scienze giuridiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),AMADEI Davide,M,PISA,,IUS/15,12/F1,GIURISPRUDENZA,2022,12 - Scienze giuridiche
Ordinario,AMADEO Stefano,M,TRIESTE,,IUS/14,12/E4,"Scienze Giuridiche, del Linguaggio, dell`Interpretazione e della Traduzione",2022,12 - Scienze giuridiche
Ordinario,AMADIO Giuseppe,M,PADOVA,,IUS/01,12/A1,DIRITTO PRIVATO E CRITICA DEL DIRITTO (DPCD),2022,12 - Scienze giuridiche
Ordinario,AMAGLIANI Roberto,M,MESSINA,,IUS/01,12/A1,Scienze Politiche e Giuridiche,2022,12 - Scienze giuridiche
Ordinario,AMALFITANO Chiara,F,MILANO,,IUS/14,12/E4,Diritto pubblico italiano e sovranazionale,2022,12 - Scienze giuridiche
Ordinario,AMARELLI Giuseppe,M,Napoli Federico II,,IUS/17,12/G1,Scienze Politiche,2022,12 - Scienze giuridiche
Associato,AMATI Enrico,M,UDINE,,IUS/17,12/G1,Scienze Giuridiche,2022,12 - Scienze giuridiche
Ordinario,AMATO Agata Cecilia,F,"ROMA ""Tor Vergata""",,IUS/20,12/H3,Giurisprudenza,2022,12 - Scienze giuridiche
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),AMATO Antonino,M,MESSINA,,IUS/08,12/C1,GIURISPRUDENZA,2022,12 - Scienze giuridiche
Ordinario,AMATO Salvatore Cesare,M,CATANIA,,IUS/20,12/H3,Giurisprudenza,2022,12 - Scienze giuridiche
Ordinario,AMATUCCI Carlo,M,Napoli Federico II,,IUS/04,12/B1,Scienze Politiche,2022,12 - Scienze giuridiche
Ordinario,AMATUCCI Fabrizio,M,Napoli Federico II,,IUS/12,12/D2,Giurisprudenza,2022,12 - Scienze giuridiche
Ricercatore,AMBANELLI Alessandra,F,PARMA,,IUS/01,12/A1,"Giurisprudenza, Studi Politici e Internazionali",2022,12 - Scienze giuridiche
Ordinario,AMBROSETTI Enrico Mario,M,PADOVA,,IUS/17,12/G1,"DIRITTO PUBBLICO, INTERNAZIONALE E COMUNITARIO-DiPIC",2022,12 - Scienze giuridiche
Ricercatore,AMBROSI Andrea,M,PADOVA,,IUS/08,12/C1,"DIRITTO PUBBLICO, INTERNAZIONALE E COMUNITARIO-DiPIC",2022,12 - Scienze giuridiche
Associato confermato,AMBROSINI Lorena,F,TERAMO,,IUS/01,12/A1,FACOLTA' DI GIURISPRUDENZA,2022,12 - Scienze giuridiche
Ordinario,AMBROSINI Stefano,M,PIEMONTE ORIENTALE,,IUS/04,12/B1,"Giurisprudenza e Scienze Politiche, Economiche e Sociali",2022,12 - Scienze giuridiche
Ricercatore,AMBROSIO Maria,F,"ROMA ""La Sapienza""",,IUS/03,12/E3,Scienze giuridiche,2022,12 - Scienze giuridiche
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),AMBROSIO Vittorio Sabato,M,Univ. Telematica PEGASO,Economia e Giurisprudenza,IUS/04,12/B1,GIURISPRUDENZA,2022,12 - Scienze giuridiche
